GJ0914                , J000210.2+270456 , elodie:20050917/0015 ,   81   
HD015333A             , J022907.5+371947 , elodie:20000724/0041 ,   57   
HD015333A             , J022907.5+371947 , elodie:20000726/0038 ,  105   
HD015333A             , J022907.5+371947 , elodie:20001110/0036 ,  110   
HD015333A             , J022907.5+371947 , elodie:20001114/0035 ,   84   
HD015333A             , J022907.5+371947 , elodie:20010805/0031 ,  100   
HD015376              , J022949.0+440921 , elodie:20001008/0014 ,  125   
HD015453              , J022935.0+093356 , elodie:20021028/0024 ,  253   
HD015397              , J023014.0+483005 , elodie:20050914/0024 ,   60   
HD015397              , J023014.0+483005 , elodie:20050915/0027 ,   61   
HD015397              , J023014.0+483005 , elodie:20050928/0019 ,   48   
HD015397              , J023014.0+483005 , elodie:20050929/0020 ,   26   
HD015397              , J023014.0+483005 , elodie:20051023/0021 ,   65   
HD015397              , J023014.0+483005 , elodie:20051025/0020 ,   73   
HD015397              , J023014.0+483005 , elodie:20051111/0032 ,   40   
J034748.0+483142      , J023014.0+483005 , elodie:20051115/0025 ,   47   
J023051.2+611040      , J023051.2+611040 , elodie:19970916/0044 ,  199   
HD015292              , J023340.2+774002 , elodie:20050915/0028 ,   70   
HD015292              , J023340.2+774002 , elodie:20050928/0020 ,   51   
HD015292              , J023340.2+774002 , elodie:20050929/0021 ,   41   
HD015292              , J023340.2+774002 , elodie:20051023/0023 ,   80   
HD015292              , J023340.2+774002 , elodie:20051025/0021 ,   72   
J042055.0+774108      , J023340.2+774002 , elodie:20051115/0027 ,   46   
HD015292              , J023340.2+774002 , elodie:20051116/0012 ,   21   
HD015292              , J023340.2+774002 , elodie:20051117/0026 ,   46   
HD015292              , J023340.2+774002 , elodie:20051118/0018 ,   45   
HD015292              , J023340.2+774002 , elodie:20051222/0010 ,   23   
HD015292              , J023340.2+774002 , elodie:20060211/0007 ,   85   
HD015292              , J023340.2+774002 , elodie:20060213/0007 ,   64   
HD015596              , J023054.0+174215 , elodie:20000121/0009 ,   49   
HD015596              , J023054.4+174214 , elodie:20040203/0008 ,  260   
HD015596A             , J023054.7+174218 , elodie:19961006/0024 ,   77   
HD015596A             , J023054.7+174218 , elodie:19961006/0023 ,   68   
HD015558              , J023220.0+612605 , elodie:20041116/0008 ,  139   
USNO-B1.0_1514-078487 , J023220.5+612608 , elodie:20040905/0013 ,  146   
HD015632              , J023124.0+220514 , elodie:19981202/0031 ,   36   
HD015632              , J023124.0+220514 , elodie:19990926/0055 ,  101   
HD015632              , J023124.2+220515 , elodie:20040927/0023 ,   77   
HD015570              , J023226.9+612125 , elodie:20041117/0007 ,  185   
HD015558              , J023242.0+612722 , elodie:20030903/0031 ,  177   
HD015558              , J023242.0+612722 , elodie:20031003/0032 ,  165   
HD015558              , J023242.0+612722 , elodie:20031021/0016 ,   99   
HD015558              , J023242.0+612722 , elodie:20040107/0011 ,  183   
HD015558              , J023242.0+612722 , elodie:20040115/0021 ,   97   
HD015558              , J023242.0+612722 , elodie:20040214/0014 ,  125   
HD015558              , J023242.0+612722 , elodie:20040311/0011 ,  139   
HD015558              , J023242.0+612722 , elodie:20040404/0006 ,  113   
HD015558              , J023242.0+612722 , elodie:20040814/0019 ,  102   
HD015558              , J023242.0+612722 , elodie:20041007/0015 ,  131   
HD015558              , J023242.0+612722 , elodie:20041108/0021 ,   59   
HD015558              , J023242.0+612722 , elodie:20041203/0023 ,  138   
HD015558              , J023242.0+612722 , elodie:20050127/0015 ,  107   
HD015558              , J023242.0+612722 , elodie:20050216/0008 ,   72   
HD015558              , J023242.4+612721 , elodie:19970918/0055 ,  295   
HD015558              , J023242.5+612721 , elodie:20040826/0041 ,  122   
HD015558              , J023243.0+612722 , elodie:20011127/0019 ,   96   
HD015570              , J023249.0+612242 , elodie:20011121/0039 ,   98   
HD015570              , J023249.3+612242 , elodie:20051107/0009 ,   57   
HD015570              , J023249.3+612242 , elodie:20051108/0006 ,  107   
HD015570              , J023249.4+612242 , elodie:19961225/0019 ,   98   
HD015570              , J023249.4+612242 , elodie:19970919/0026 ,  263   
HD015629              , J023258.0+613001 , elodie:20041117/0008 ,  144   
HD015670              , J023222.1+392219 , elodie:20040929/0026 ,   67   
HD015642              , J023256.4+551939 , elodie:20041118/0008 ,   39   
HD015642              , J023256.4+551939 , elodie:20041120/0008 ,   69   
BD-040414             , J023200.0-034835 , elodie:19960203/0014 ,   19   
BD-040414             , J023200.0-034835 , elodie:19960204/0010 ,    4   
J023320.4+613118      , J023320.4+613118 , elodie:19970920/0018 ,  242   
HD015629              , J023321.0+613118 , elodie:20011125/0021 ,  160   
HD015733              , J023223.0+222003 , elodie:20011004/0020 ,   92   
HD015733              , J023223.0+222003 , elodie:20011005/0018 ,  121   
HD015733              , J023223.0+222003 , elodie:20011007/0023 ,  102   
HD015733              , J023223.0+222003 , elodie:20011008/0020 ,   30   
HD015779              , J023209.4-010205 , elodie:20031101/0021 ,  256   
HD015755              , J023252.0+343232 , elodie:20021027/0019 ,  201   
HD015753              , J023309.5+425345 , elodie:19991122/0028 ,   64   
HD015753              , J023309.5+425345 , elodie:20000214/0011 ,   89   
HD015753              , J023309.5+425345 , elodie:20000215/0010 ,   76   
HD015753              , J023309.5+425345 , elodie:20010210/0008 ,   88   
HD015753              , J023309.5+425345 , elodie:20010909/0030 ,   59   
HD015753              , J023309.6+425346 , elodie:19980108/0027 ,  104   
HD015753              , J023309.6+425346 , elodie:19980109/0021 ,  123   
HD015753              , J023309.6+425346 , elodie:19980110/0020 ,   95   
HD015753              , J023309.6+425346 , elodie:19980112/0014 ,   51   
HD015753              , J023309.6+425346 , elodie:19980112/0013 ,   53   
J023305.0+435948      , J023309.6+425346 , elodie:19980901/0038 ,  135   
HD015753              , J023309.6+425346 , elodie:19980930/0034 ,  105   
HD015753              , J023309.6+425346 , elodie:20011101/0025 ,   87   
HD015753              , J023309.6+425346 , elodie:20011104/0025 ,  106   
HD015753              , J023309.6+425346 , elodie:20011106/0023 ,   45   
HD015753              , J023309.6+425346 , elodie:20011203/0022 ,   75   
HD015753              , J023309.6+425346 , elodie:20020202/0010 ,   72   
HD015753              , J023309.6+425346 , elodie:20020204/0014 ,  101   
HD015753              , J023309.6+425346 , elodie:20021012/0029 ,   77   
HD015753              , J023309.6+425346 , elodie:20021013/0018 ,   88   
HD015753              , J023309.6+425346 , elodie:20021017/0022 ,   72   
HD015753              , J023309.6+425346 , elodie:20041218/0018 ,   48   
HD015819              , J023249.5+051236 , elodie:20050913/0025 ,   53   
HD015777              , J023353.6+493022 , elodie:20040217/0011 ,   32   
HD015777              , J023353.6+493022 , elodie:20050214/0010 ,   21   
HD015777              , J023353.6+493022 , elodie:20050215/0008 ,   48   
GJ0102                , J023337.0+245530 , elodie:20010904/0025 ,    5   
GJ0102                , J023337.0+245530 , elodie:20041011/0019 ,    7   
GJ0102                , J023337.3+245536 , elodie:20050916/0022 ,    3   
HD015866              , J023354.3+313450 , elodie:20001215/0007 ,   70   
HD015830              , J023410.0+424708 , elodie:19981202/0030 ,   34   
HD015830              , J023410.5+424707 , elodie:20011012/0036 ,  101   
HD015830              , J023410.5+424707 , elodie:20021203/0029 ,   64   
HD015830              , J023410.5+424707 , elodie:20040129/0017 ,   42   
HD015830              , J023410.6+424707 , elodie:19971115/0031 ,   95   
HD015830              , J023410.6+424707 , elodie:19980930/0035 ,   83   
HD015830              , J023410.6+424707 , elodie:19981205/0023 ,   43   
HD015830              , J023410.9+424705 , elodie:19990830/0037 ,   67   
HD015830              , J023410.9+424705 , elodie:19990917/0024 ,   21   
HD015830              , J023410.9+424705 , elodie:19990922/0011 ,   53   
HD015830              , J023410.9+424705 , elodie:19991122/0029 ,   51   
HD015830              , J023410.9+424705 , elodie:19991122/0030 ,   48   
HD015830              , J023410.9+424705 , elodie:20010210/0009 ,   73   
HD015830              , J023410.9+424705 , elodie:20010909/0031 ,   48   
HD015971              , J023344.0-130854 , elodie:20000810/0026 ,   51   
HD015942              , J023403.6+121051 , elodie:20040930/0015 ,   95   
HD015942              , J023403.6+121051 , elodie:20041002/0031 ,   84   
HD015942              , J023403.6+121051 , elodie:20050912/0028 ,   69   
HD015952              , J023438.7+245334 , elodie:20011004/0021 ,   52   
HD015952              , J023438.7+245334 , elodie:20011005/0020 ,   93   
HD015952              , J023438.7+245334 , elodie:20011007/0017 ,   58   
HD015851              , J023535.5+610622 , elodie:20051111/0029 ,   42   
J044425.0+610737      , J023535.5+610622 , elodie:20051115/0028 ,   33   
HD015851              , J023535.5+610622 , elodie:20060114/0011 ,   47   
HD015851              , J023535.5+610622 , elodie:20060213/0008 ,   41   
HD015851              , J023535.5+610622 , elodie:20060214/0007 ,   36   
HD015981              , J023517.0+401647 , elodie:20011129/0010 ,   13   
J023618.2+625653      , J023618.2+625653 , elodie:20051107/0010 ,   96   
HD016058              , J023531.0+344011 , elodie:20040211/0028 ,   56   
HD016086              , J023510.5+040725 , elodie:20051111/0028 ,   32   
HD016058              , J023546.8+344115 , elodie:20030726/0015 ,   66   
HD016058              , J023546.8+344115 , elodie:20030729/0012 ,  131   
HD016058              , J023546.8+344115 , elodie:20031002/0019 ,   43   
HD016058              , J023546.8+344115 , elodie:20031005/0021 ,   90   
HD016058              , J023546.8+344115 , elodie:20040114/0027 ,   63   
HD016058              , J023546.8+344115 , elodie:20040824/0049 ,   80   
HD016058              , J023546.8+344115 , elodie:20040825/0039 ,   79   
HD016160              , J023559.0+065200 , elodie:19941221/0017 ,   93   
HD016189              , J023602.5+062557 , elodie:19951219/0013 ,   44   
HD016160              , J023603.8+065300 , elodie:20040904/0012 ,  131   
GJ0105                , J023616.8+065226 , elodie:19960820/0021 ,   11   
GJ0105                , J023616.8+065226 , elodie:19961029/0023 ,   12   
GJ0105                , J023616.8+065226 , elodie:19961130/0016 ,   11   
GJ0105                , J023616.8+065226 , elodie:19971026/0034 ,   22   
GJ0105                , J023616.8+065226 , elodie:19981022/0029 ,   17   
GJ0105                , J023616.8+065226 , elodie:19991117/0028 ,   10   
GJ0105                , J023616.8+065226 , elodie:20001003/0020 ,   16   
GJ0105                , J023616.8+065226 , elodie:20001124/0028 ,   13   
HD016175              , J023701.9+420345 , elodie:20041002/0029 ,  100   
HD016175              , J023701.9+420345 , elodie:20041122/0033 ,   53   
HD016175              , J023701.9+420345 , elodie:20041124/0028 ,   99   
HD016247              , J023635.0+074348 , elodie:20021022/0013 ,  100   
HD016210              , J023702.0+341554 , elodie:19990928/0035 ,   29   
HD016210              , J023702.0+341554 , elodie:19991216/0047 ,   19   
HD016210              , J023702.0+341554 , elodie:20000222/0017 ,   64   
HD016232              , J023658.0+243853 , elodie:20011128/0020 ,   92   
HD016287              , J023642.0-030923 , elodie:20000120/0015 ,   26   
TYC4698-00932-1       , J023702.0-001221 , elodie:20011201/0012 ,   20   
HD016400              , J023741.0-032345 , elodie:20021023/0024 ,  204   
HD016397              , J023828.2+304903 , elodie:20040205/0007 ,  204   
HD016429              , J024044.9+611656 , elodie:20001215/0006 ,   73   
HD016429              , J024044.9+611656 , elodie:20001216/0008 ,   62   
HD016429              , J024045.0+611656 , elodie:20011124/0014 ,  113   
HD016582              , J023929.8+001943 , elodie:20030113/0017 ,  264   
HD016582              , J023929.8+001943 , elodie:20030113/0013 ,  172   
HD016582              , J023929.8+001943 , elodie:20030113/0016 ,  192   
HD016582              , J023929.8+001943 , elodie:20030113/0015 ,  166   
HD016582              , J023929.8+001943 , elodie:20030113/0014 ,  143   
MOON                  , J000103.0+031709 , elodie:19941113/0017 ,  418   
0240+44               , J024051.8+445247 , elodie:19961018/0008 ,    8   
HD016673              , J024013.0-092710 , elodie:20030929/0041 ,  120   
HD016673              , J024013.0-092710 , elodie:20031105/0051 ,   88   
HD016673              , J024013.0-092710 , elodie:20040202/0025 ,  142   
HD016638              , J024042.3+263720 , elodie:20021012/0025 ,   50   
HD016638              , J024042.3+263720 , elodie:20021012/0026 ,   52   
HD016638              , J024042.3+263720 , elodie:20021017/0024 ,   62   
HD016638              , J024042.3+263720 , elodie:20031222/0019 ,   26   
HD016638              , J024042.3+263720 , elodie:20031223/0021 ,   30   
0241+50               , J024114.8+502841 , elodie:19941024/0017 ,    6   
0241+50               , J024114.8+502841 , elodie:19941213/0011 ,    5   
0241+50               , J024114.8+502841 , elodie:19941217/0008 ,    5   
0241.2+5028           , J024114.8+502841 , elodie:19951015/0006 ,    3   
0241+5028             , J024114.8+502841 , elodie:19951015/0008 ,    4   
0241+50B              , J024114.8+502841 , elodie:19960710/0009 ,    3   
BD+000444             , J024042.7+011153 , elodie:20040907/0013 ,    1   
BD+000444             , J024042.7+011153 , elodie:20040907/0012 ,   73   
BD+000444             , J024042.7+011153 , elodie:20050113/0007 ,   54   
BD+000444             , J024043.0+011153 , elodie:20000120/0016 ,   28   
BD+460610             , J024145.0+472115 , elodie:19970824/0017 ,   27   
BD+460610             , J024145.0+472115 , elodie:19970824/0015 ,   27   
HD016663              , J024146.3+452940 , elodie:20051021/0008 ,   12   
HD016663              , J024146.3+452940 , elodie:20051215/0012 ,   44   
HD016663              , J024146.3+452940 , elodie:20051220/0012 ,   47   
HD016765              , J024113.2-004139 , elodie:19980117/0010 ,  138   
HD016765              , J024113.2-004139 , elodie:19980117/0011 ,  166   
HD016765              , J024113.2-004139 , elodie:19980909/0020 ,  397   
HD016739              , J024214.9+401138 , elodie:20001126/0013 ,   72   
HD016739              , J024214.9+401138 , elodie:20010220/0011 ,   61   
HD016739              , J024214.9+401138 , elodie:20011028/0020 ,  238   
HD016739              , J024214.9+401138 , elodie:20050923/0017 ,   61   
HD016691              , J024252.0+565416 , elodie:20051106/0010 ,  121   
HD016691              , J024252.0+565416 , elodie:20051105/0015 ,   64   
TYC0050-00809-1       , J024214.0+040316 , elodie:20021022/0009 ,   20   
1RXS_, J024314.6+472031 J024315.2+475247 , elodie:19941216/0020 ,   18   
1RXS_, J024314.6+472031 J024315.2+472032 , elodie:19961018/0010 ,   14   
1RXS_, J024314.6+472031 J024315.2+472032 , elodie:19961019/0009 ,    9   
1RXS_, J024314.6+472031 J024315.2+472032 , elodie:19961020/0009 ,    9   
1RXS_, J024314.6+472031 J024315.2+472032 , elodie:19961021/0010 ,   10   
1RXS_, J024314.6+472031 J024315.2+472012 , elodie:19951014/0010 ,   14   
HD016458              , J024747.7+812659 , elodie:19961002/0028 ,  159   
HD016908              , J024327.0+274226 , elodie:19980129/0008 ,  142   
GJ0106                , J024320.9+192545 , elodie:20000815/0030 ,   72   
GJ0106                , J024320.9+192545 , elodie:20010218/0007 ,   36   
GJ0106                , J024320.9+192545 , elodie:20010823/0028 ,   96   
GJ0106                , J024320.9+192545 , elodie:20020926/0036 ,   57   
GJ0106                , J024320.9+192545 , elodie:20031016/0023 ,   28   
GJ0106                , J024320.9+192545 , elodie:20040816/0023 ,    2   
GJ0106                , J024320.9+192545 , elodie:20040816/0021 ,    2   
GJ0106                , J024320.9+192545 , elodie:20040816/0022 ,    2   
GJ0106                , J024320.9+192545 , elodie:20040816/0020 ,   51   
GJ0106                , J024320.9+192545 , elodie:20040920/0018 ,   43   
GJ0106                , J024320.9+192545 , elodie:20050923/0020 ,   56   
GJ0106                , J024320.9+192545 , elodie:20051120/0020 ,   52   
HD016909              , J024321.0+192545 , elodie:20000121/0010 ,   22   
HD016909              , J024321.0+192545 , elodie:20021012/0030 ,   38   
HD016909              , J024321.0+192545 , elodie:20021012/0031 ,   34   
HD016970              , J024318.0+031410 , elodie:20031105/0041 ,  205   
GJ0107                , J024411.8+491343 , elodie:20031017/0028 ,    8   
GJ0107                , J024411.8+491343 , elodie:20041004/0019 ,   22   
GJ0107                , J024411.8+491343 , elodie:20041004/0020 ,   22   
GJ0107                , J024411.8+491343 , elodie:20041004/0021 ,   21   
GJ0107                , J024411.8+491343 , elodie:20041008/0021 ,  226   
NLTT8789A             , J024411.9+491342 , elodie:20041004/0018 ,  196   
GJ0107                , J024412.0+491342 , elodie:20030215/0017 ,  156   
GJ0107                , J024412.0+491342 , elodie:20030215/0016 ,  151   
GJ0107                , J024412.0+491342 , elodie:20030215/0018 ,  164   
HD016895              , J024412.0+491343 , elodie:20000123/0007 ,  103   
HD016895A             , J024412.0+491343 , elodie:20030901/0047 ,  182   
HD016895A             , J024412.0+491343 , elodie:20030901/0053 ,  177   
HD016895A             , J024412.0+491343 , elodie:20030909/0047 ,  214   
HD016895              , J024412.0+491343 , elodie:20030929/0039 ,  295   
HD016895              , J024412.0+491343 , elodie:20031105/0056 ,  192   
HD016895              , J024412.0+491343 , elodie:20031105/0055 ,  208   
HD016895              , J024412.0+491343 , elodie:20040202/0028 ,  316   
HD016895              , J024412.0+491343 , elodie:20040830/0053 ,  236   
HD016895              , J024412.0+491343 , elodie:20040831/0050 ,  256   
HD016895              , J024412.0+491343 , elodie:20040921/0020 ,  160   
HD016895              , J024412.0+491343 , elodie:20040923/0044 ,  264   
HD016895              , J024412.0+491343 , elodie:20041106/0024 ,  147   
HD016895              , J024412.0+491343 , elodie:20041209/0029 ,  111   
HD016895              , J024412.0+491343 , elodie:20041223/0018 ,  198   
HD016895              , J024412.0+491343 , elodie:20050129/0020 ,  206   
HD016895              , J024412.0+491343 , elodie:20050826/0031 ,  267   
HD016895              , J024412.0+491343 , elodie:20051206/0023 ,  173   
HD016901              , J024405.0+441749 , elodie:19960822/0019 ,  227   
DF_CAS                , J024443.0+612753 , elodie:19980319/0007 ,   12   
DF_CAS                , J024443.0+612753 , elodie:19980320/0006 ,    7   
DF_CAS                , J024443.0+612753 , elodie:19980321/0007 ,   18   
DF_CAS                , J024443.0+612753 , elodie:19980323/0007 ,   18   
GJ0109                , J024415.5+253124 , elodie:19950916/0022 ,   30   
GJ0109                , J024415.5+253124 , elodie:19960119/0013 ,   22   
GJ0109                , J024415.5+253124 , elodie:19961029/0024 ,   19   
GJ0109                , J024415.5+253124 , elodie:19961201/0015 ,   18   
GJ0109                , J024415.5+253124 , elodie:19971220/0014 ,   26   
GJ0109                , J024415.5+253124 , elodie:19981021/0017 ,   35   
GJ0109                , J024415.5+253124 , elodie:19981023/0018 ,   21   
GJ0109                , J024415.5+253124 , elodie:19981212/0018 ,   18   
GJ0109                , J024415.5+253124 , elodie:19981214/0014 ,   14   
GJ0109                , J024415.5+253124 , elodie:19981215/0014 ,   21   
GJ0109                , J024415.5+253124 , elodie:19990305/0010 ,   10   
GJ0109                , J024415.5+253124 , elodie:19990306/0010 ,    9   
GJ0109                , J024415.5+253124 , elodie:19990307/0010 ,   23   
GJ0109                , J024415.5+253124 , elodie:19991117/0027 ,   17   
GJ0109                , J024415.5+253124 , elodie:20001001/0016 ,   19   
GJ0109                , J024415.5+253124 , elodie:20001127/0015 ,   12   
GJ0109                , J024415.5+253124 , elodie:20020119/0010 ,   18   
GJ0109                , J024415.5+253124 , elodie:20050922/0016 ,   12   
LT_CAS                , J024552.0+631815 , elodie:19941211/0008 ,    8   
LT_CAS                , J024552.0+631815 , elodie:19950111/0013 ,    4   
HD017035              , J024445.0+241104 , elodie:20011004/0022 ,   90   
HD017035              , J024445.0+241104 , elodie:20011005/0021 ,  109   
HD017035              , J024445.0+241104 , elodie:20011007/0019 ,   98   
BD+800087             , J024920.2+812018 , elodie:19960205/0015 ,   31   
HD017094              , J024457.0+100651 , elodie:19940924/0021 ,   88   
J024724.4+615448      , J024724.4+615448 , elodie:20041023/0013 ,    4   
HD017230              , J024616.9+114639 , elodie:19950910/0016 ,   49   
HD017230              , J024616.9+114639 , elodie:19960108/0015 ,   49   
HD017230              , J024616.9+114639 , elodie:19970125/0020 ,   78   
HD017230              , J024617.0+114633 , elodie:20000121/0011 ,   21   
HD017145              , J024724.2+574037 , elodie:20001218/0005 ,   48   
HD017240              , J024704.0+353317 , elodie:20031105/0052 ,  103   
HD017240              , J024704.0+353317 , elodie:20040202/0027 ,  165   
HD017217              , J024755.3+553649 , elodie:20041204/0018 ,   88   
HD017217              , J024755.3+553649 , elodie:20041204/0019 ,   78   
J024718.0+001337      , J024726.0-001224 , elodie:19970826/0014 ,   32   
J024718.0+001337      , J024726.0-001224 , elodie:19970826/0015 ,   32   
HD017361              , J024754.5+291450 , elodie:20031101/0022 ,  281   
HD017156              , J024944.4+714511 , elodie:20050915/0029 ,   64   
HD017156              , J024944.4+714511 , elodie:20050928/0021 ,   18   
HD017382              , J024808.4+270410 , elodie:19980120/0006 ,  106   
HD017382              , J024809.0+270408 , elodie:20000119/0009 ,   29   
GJ0113                , J024809.1+270407 , elodie:20000816/0023 ,   80   
GJ0113                , J024809.1+270407 , elodie:20001002/0021 ,   63   
GJ0113                , J024809.1+270407 , elodie:20010220/0010 ,   28   
GJ0113                , J024809.1+270407 , elodie:20010824/0026 ,   95   
GJ0113                , J024809.1+270407 , elodie:20020930/0020 ,  112   
GJ0113                , J024809.1+270407 , elodie:20031016/0024 ,   31   
GJ0113                , J024809.1+270407 , elodie:20040816/0018 ,   79   
GJ0113                , J024809.1+270407 , elodie:20040915/0025 ,   41   
GJ0113                , J024809.1+270407 , elodie:20050923/0022 ,   78   
HD017491              , J024749.0-122808 , elodie:20020129/0029 ,   40   
J024408.0-122602      , J024755.0-122737 , elodie:20021121/0021 ,   39   
HD017379              , J024920.1+530123 , elodie:20050913/0026 ,   58   
HD017378              , J024931.0+570504 , elodie:20011128/0018 ,  110   
HD017499              , J024846.8+143649 , elodie:20050912/0029 ,   48   
HD017225              , J025316.9+784014 , elodie:20060114/0012 ,   56   
HD017506              , J025041.8+555344 , elodie:20031002/0014 ,  246   
HD017506              , J025041.8+555344 , elodie:20031002/0013 ,  139   
HD017506              , J025041.8+555344 , elodie:20040114/0033 ,  103   
HD017506              , J025041.8+555344 , elodie:20040114/0034 ,  118   
HD017573              , J024959.0+271539 , elodie:20040921/0023 ,  142   
HD017573              , J024959.0+271539 , elodie:20050826/0033 ,  207   
HD017573              , J024959.0+271539 , elodie:20051016/0035 ,  191   
HD017573              , J024959.0+271539 , elodie:20051205/0033 ,  183   
HD017573              , J024959.0+271539 , elodie:20051207/0028 ,   57   
HD017573              , J024959.0+271539 , elodie:20051208/0024 ,  177   
HD017573              , J024959.0+271539 , elodie:20060205/0012 ,  142   
HD017573              , J024959.0+271538 , elodie:20041111/0024 ,  385   
HD017505              , J025108.0+602504 , elodie:20041114/0011 ,   12   
HD017505              , J025108.0+602504 , elodie:20041117/0009 ,  178   
HD017520              , J025114.4+602310 , elodie:20041121/0008 ,  140   
HD017463              , J025158.0+685318 , elodie:19960822/0021 ,  262   
HD017463              , J025158.0+685318 , elodie:19960824/0027 ,  275   
SU_CAS                , J025200.0+685319 , elodie:19941210/0010 ,   41   
HD017660              , J025035.3+154257 , elodie:19960108/0016 ,   28   
HD017660              , J025035.3+154257 , elodie:19961025/0032 ,   49   
HD017660              , J025035.3+154257 , elodie:19961025/0031 ,   42   
HD017660              , J025035.3+154257 , elodie:19961028/0022 ,   49   
HD017660              , J025035.3+154257 , elodie:19970128/0010 ,   55   
HD017660              , J025036.7+154239 , elodie:20050114/0008 ,   68   
HD017660              , J025037.0+154239 , elodie:20000121/0012 ,   28   
HD017581A             , J025145.9+581851 , elodie:20001114/0034 ,   88   
HD017674              , J025104.2+301711 , elodie:19971009/0034 ,   81   
HD017674              , J025104.2+301711 , elodie:19971011/0021 ,   56   
HD017674              , J025104.2+301711 , elodie:19980930/0036 ,   83   
HD017674              , J025104.2+301711 , elodie:19981205/0024 ,   43   
HD017674              , J025104.3+301711 , elodie:19990901/0035 ,   80   
J025103.0+435927      , J025104.3+301711 , elodie:19990923/0015 ,  105   
HD017674              , J025104.3+301711 , elodie:20000116/0014 ,   77   
HD017674              , J025104.3+301711 , elodie:20001104/0027 ,   70   
HD017674              , J025104.3+301711 , elodie:20010211/0010 ,   85   
HD017769              , J025129.6+150455 , elodie:20041111/0025 ,  259   
BD+330529             , J025206.0+342330 , elodie:20000119/0010 ,   25   
1RXS_, J025216.9+361658 J025217.0+361650 , elodie:20021122/0026 ,   35   
1RXS_, J025216.9+361658 J025217.0+361650 , elodie:20021122/0025 ,   25   
1RXS_, J025216.9+361658 J025217.0+361650 , elodie:20021122/0024 ,   26   
1RXS_, J025216.9+361658 J025217.0+361650 , elodie:20021122/0023 ,   20   
1RXS_, J025216.9+361658 J025217.0+361650 , elodie:20021129/0023 ,   12   
1RXS_, J025216.9+361658 J025217.0+361650 , elodie:20021129/0024 ,   12   
1RXS_, J025216.9+361658 J025217.0+361650 , elodie:20021129/0025 ,   11   
1RXS_, J025216.9+361658 J025217.0+361650 , elodie:20021130/0019 ,   14   
1RXS_, J025216.9+361658 J025217.0+361650 , elodie:20021130/0018 ,   13   
BD+600583             , J025310.5+610549 , elodie:20051111/0031 ,   41   
J050819.0+610702      , J025310.5+610549 , elodie:20051115/0029 ,   36   
BD+600583             , J025310.5+610549 , elodie:20051117/0027 ,   32   
BD+600583             , J025310.5+610549 , elodie:20051118/0020 ,   30   
HD017820              , J025158.3+112212 , elodie:20041124/0029 ,   58   
1RXS_, J025223.5+372914 J025225.0+372853 , elodie:20021122/0029 ,   24   
1RXS_, J025223.5+372914 J025225.0+372853 , elodie:20021122/0028 ,   28   
1RXS_, J025223.5+372914 J025225.0+372853 , elodie:20021122/0030 ,   21   
1RXS_, J025223.5+372914 J025225.0+372853 , elodie:20021122/0031 ,   25   
1RXS_, J025223.5+372914 J025225.0+372853 , elodie:20021129/0026 ,   12   
1RXS_, J025223.5+372914 J025225.0+372853 , elodie:20021129/0027 ,    9   
1RXS_, J025223.5+372914 J025225.0+372853 , elodie:20021129/0028 ,   11   
HD017775              , J025358.6+615312 , elodie:19960922/0028 ,   56   
HD017925              , J025231.0-124601 , elodie:19990106/0010 ,  168   
J025310.0+220045      , J025310.0+220045 , elodie:19990104/0008 ,   10   
TYC1230-01259-1       , J025311.0+220046 , elodie:20021022/0010 ,   22   
HD017905              , J025324.0+313841 , elodie:20011127/0020 ,  101   
HD017904              , J025342.6+382015 , elodie:19990810/0038 ,  204   
HD017948              , J025557.0+613116 , elodie:20040831/0055 ,  159   
HD017948              , J025557.0+613116 , elodie:20040923/0041 ,  101   
HD017948              , J025557.0+613116 , elodie:20040924/0037 ,   95   
HD017948              , J025557.0+613116 , elodie:20041105/0036 ,  119   
HD017948              , J025557.0+613116 , elodie:20050129/0021 ,   99   
HD017948              , J025557.0+613116 , elodie:20050826/0032 ,  140   
HD017948              , J025557.0+613116 , elodie:20050924/0044 ,  139   
HD017948              , J025557.0+613116 , elodie:20050925/0019 ,  129   
HD017948              , J025557.0+613116 , elodie:20051015/0035 ,  112   
HD017948              , J025557.0+613116 , elodie:20051016/0034 ,  152   
HD017948              , J025557.0+613116 , elodie:20051205/0028 ,  104   
HD017948              , J025557.0+613116 , elodie:20051207/0025 ,   84   
HD017948              , J025557.0+613116 , elodie:20051208/0023 ,   91   
HD017948              , J025557.0+613116 , elodie:20060205/0013 ,   66   
HD017971              , J025554.0+602336 , elodie:20040821/0030 ,    2   
HD017971              , J025554.0+602336 , elodie:20040822/0014 ,  146   
HD017971              , J025554.0+602335 , elodie:19950121/0017 ,   48   
HD017958              , J025624.6+641957 , elodie:20031005/0024 ,  217   
HD017958              , J025624.6+641957 , elodie:20040824/0046 ,  106   
HD018142              , J025526.1+310135 , elodie:20040211/0029 ,   33   
HD018144              , J025517.0+161833 , elodie:19981203/0019 ,   40   
HD018144              , J025517.3+161833 , elodie:20011014/0031 ,   71   
HD018144              , J025517.3+161833 , elodie:20040124/0016 ,   50   
HD018144              , J025517.4+161833 , elodie:19980213/0015 ,  118   
HD018144              , J025517.4+161833 , elodie:19980214/0013 ,   86   
HD018144              , J025517.4+161833 , elodie:19981206/0020 ,   46   
HD018144              , J025517.4+161833 , elodie:19981229/0011 ,   18   
